PAA Title,Parent,Text,URL,URL Title
Was wenn der Partner kein sexuelles Interesse mehr zeigt?,Wie man in der Liebe tiefe Intimität schafft?,"Gehen Sie zum Beispiel zusammen wandern oder machen Sie ein romantisches Picknick. Auch ein Urlaub sorgt für neue Impulse. Das kann die Leidenschaft im Bett wieder aufflammen lassen. Sollten Sie im Bett etwas Neues ausprobieren wollen, können z.B. auch aufregende Sex Rollenspiele oder Sex-Spielzeuge helfen. 27 Dec 2018","https://www.freundin.de/sex-was-tun-wenn-partner-keinen-sex-mehr-moechte#:~:text=Gehen%20Sie%20zum%20Beispiel%20zusammen,Rollenspiele%20oder%20Sex%2DSpielzeuge%20helfen.","Das sollten Sie tun, wenn Ihr Partner keinen Sex mehr möchte | freundin.de"
Was bewirkt Enthaltsamkeit beim Mann?,Wie man in der Liebe tiefe Intimität schafft?,Sexuelle Abstinenz: So wirkt sie sich auf den Körper aus!    höhere Stressanfälligkeit. sinkende Libido. Risiko für Übergewicht und Herz-Kreislauf-Erkrankungen steigt. stagnierender Muskelaufbau. 22 Apr 2022,"https://www.mylife.de/sexualitaet/abstinenz/#:~:text=Sexuelle%20Abstinenz%3A%20So%20wirkt%20sie%20sich%20auf%20den%20K%C3%B6rper%20aus!,-Der%20Verzicht%20auf&text=h%C3%B6here%20Stressanf%C3%A4lligkeit,stagnierender%20Muskelaufbau",Sexuelle Abstinenz: Das sind die Auswirkungen! - mylife.de
Wann ist die Intimsphäre verletzt?,Was gehört alles zur Intimsphäre?,Eine Verletzung der Intimsphäre des Betroffenen wäre die Herstellung und Ausstrahlung von Filmaufnahmen eines komatösen oder sterbenden Menschen oder eines Menschen in einer hilflosen Situation der Pflege – auch wenn mit einer solchen Aufnahme ein berechtigtes publizistisches Anliegen der Berichterstattung verfolgt ...,"https://initiative-tageszeitung.de/lexikon/intimsphaere/#:~:text=Eine%20Verletzung%20der%20Intimsph%C3%A4re%20des,publizistisches%20Anliegen%20der%20Berichterstattung%20verfolgt",Intimsphäre - Initiative Tageszeitung e.V.
Wo beginnt Intimsphäre?,Was gehört alles zur Intimsphäre?,"Die intime Zone.    Auch Intimsphäre genannt. Hier hält unser Gegenüber gerade mal 60 Zentimeter Abstand – eine halbe Armlänge oder weniger persönliche Distanz. Dieser Bereich bleibt üblicherweise nur engsten Freunden, der Familie oder dem Partner vorbehalten – zum Beispiel bei einer Begrüßung mit Wangenkuss.","https://karrierebibel.de/distanzzonen-intimsphaere/#:~:text=Die%20intime%20Zone.,bei%20einer%20Begr%C3%BC%C3%9Fung%20mit%20Wangenkuss.",Distanzzonen: Bitte Abstand halten! - Karrierebibel
Wie kann ich Intimsphäre wahren?,Was gehört alles zur Intimsphäre?,Grundsätze: Die Wahrung einer angemessenen Intimsphäre ist ein elementares Menschenrecht. Eine akzeptierende Grundhaltung im Umgang mit Bewohnern ist die zentrale Voraussetzung für eine erfolgreiche Pflege. Wir halten stets eine professionelle Distanz zum Bewohner. More items...,https://pqsg.de/seiten/openpqsg/hintergrund-standard-intimspaehre.htm,Standard ""Wahrung der Intimsphäre"" - PQSG
Wie viel Nähe ist normal?,Was ist geistige Intimität?,"Wie viel Distanz ist in einer Beziehung denn normal? So viel Sie und Ihr Partner brauchen. Alles ist in Ordnung, wenn Sie beide grundsätzlich aufeinander bezogen sind, wenn Sie füreinander Verantwortung übernehmen. ""Verlässlichkeit"", nennt Bindungsexpertin Stahl da als wichtigstes Stichwort. 7 Aug 2011","https://www.brigitte.de/liebe/beziehung/partnerschaft--wie-viel-naehe-braucht--m-eine-beziehung--10150508.html#:~:text=Wie%20viel%20Distanz%20ist%20in,Stahl%20da%20als%20wichtigstes%20Stichwort.",Partnerschaft: Wie viel Nähe braucht (m)eine Beziehung? | BRIGITTE.de
Warum können manche Menschen keine Nähe zulassen?,Was ist geistige Intimität?,"Wenn ein Mann in einer Beziehung keine körperliche Nähe zulässt, kann das sehr verletzend sein. Nicht immer steckt eine Abneigung gegenüber dem Partner dahinter. Sexuelles Desinteresse oder Unlust können aber eine Ursache sein. Häufig sind die Gründe psychischer Natur. 5 Aug 2022","https://ratgeber.bunte.de/wenn-maenner-keine-koerperliche-naehe-wollen-das-steckt-dahinter_149103#:~:text=Wenn%20ein%20Mann%20in%20einer,sind%20die%20Gr%C3%BCnde%20psychischer%20Natur.",Wenn Männer keine körperliche Nähe wollen: Das steckt dahinter
Wie entsteht echte Nähe?,Was ist geistige Intimität?,"Emotionale Nähe entsteht, wenn wir etwas teilen. Das kann eine Beobachtung sein, ein Gedanke, eine Erinnerung. Wenn wir uns nicht aus der Deckung wagen sind wir darauf angewiesen, dass unsere Mitmenschen das in die Hand nehmen. 28 Jan 2021","https://zufriedenleben.eu/emotionale-naehe/#:~:text=Emotionale%20N%C3%A4he%20entsteht%2C%20wenn%20wir,das%20in%20die%20Hand%20nehmen.",Was du für emotionale Nähe tun kannst - Einsichten und Tipps
Was macht sexentzug mit einem?,Was macht Intimität aus?,Der Einfluss von Sex    Unter anderem kann es dadurch zu einer Magenschleimhautentzündung kommen oder zu erhöhtem Blutdruck. Zusätzlich leidet dein Immunsystem unter einem Sexentzug. Deshalb raten Experten zwei bis drei Mal pro Woche Geschlechtsverkehr. Damit solltest du ein gestärktes Immunsystem entwickeln.,"https://www.sat1.de/serien/fruehstuecksfernsehen/news/beziehung-sexentzug-schadet-der-gesundheit-10468#:~:text=Der%20Einfluss%20von%20Sex&text=Unter%20anderem%20kann%20es%20dadurch,du%20ein%20gest%C3%A4rktes%20Immunsystem%20entwickeln.",Beziehung: Sexentzug schadet der Gesundheit - SAT.1
Was wirkt Luststeigernd bei Frauen?,Wie unterdrückt man sexuelles Verlangen?,"Flibanserin wird «Viagra für Frauen» genannt, unterscheidet sich aber komplett vom Männer-Produkt. Es wirkt nicht direkt auf den Körper, sondern soll die Psyche luststeigernd stimulieren. Die Zielgruppe ist klein, die Nebenwirkungen sind beträchtlich. 21 Aug 2015","https://www.frauenaerzte-im-netz.de/aktuelles/meldung/luststeigerndes-medikament-fuer-frauen-flibanserin/#:~:text=Flibanserin%20wird%20%C2%ABViagra%20f%C3%BCr%20Frauen,klein%2C%20die%20Nebenwirkungen%20sind%20betr%C3%A4chtlich.",Luststeigerndes Medikament für Frauen: Flibanserin
Was hemmt den Sexualtrieb bei Männern?,Wie unterdrückt man sexuelles Verlangen?,"Unter einer Minderung der Libido versteht man die Abnahme des Sexualtriebs. Mögliche Ursachen sind u. a. psychische Faktoren (wie Depressionen, Angstzustände oder Beziehungsprobleme), Medikamente und ein niedriger Testosteronspiegel.","https://www.msdmanuals.com/de-de/heim/gesundheitsprobleme-von-m%C3%A4nnern/sexuelle-funktionsst%C3%B6rungen-bei-m%C3%A4nnern/verringerte-libido-bei-m%C3%A4nnern#:~:text=Unter%20einer%20Minderung%20der%20Libido,und%20ein%20niedriger%20Testosteronspiegel.",Verringerte Libido bei Männern - MSD Manuals
Was hemmt den Sexualtrieb Frau?,Wie unterdrückt man sexuelles Verlangen?,"Angstzustände, Stress und Müdigkeit verringern generell die Lust auf Sex. Umgekehrt kann die Libido zunehmen, wenn Frauen das Gefühl haben, sexuell aktiv sein zu können, ohne Angst vor einer Schwangerschaft haben zu müssen. 31 Mar 2021","https://deutsch.medscape.com/artikelansicht/4909848#:~:text=Angstzust%C3%A4nde%2C%20Stress%20und%20M%C3%BCdigkeit%20verringern,einer%20Schwangerschaft%20haben%20zu%20m%C3%BCssen.","4 Wirkstoffklassen, die Frauen die Lust auf Sex rauben können"
Wann lässt der Sexualtrieb bei Männern nach?,In welchem Alter hat die Frau sexuell am aktivsten?,"Bei Männern und Frauen bleiben Sexualtrieb und sexuelles Verlangen bis ins hohe Alter erhalten, auch wenn sie insbesondere nach dem 50. Lebensjahr abfallen, und dies vor allem bei Alleinstehenden. 4 Jun 2020","https://www.apotheken.de/gesundheit/gesund-leben/aging-und-antiaging/10296-sexuelle-funktionen-im-alter#:~:text=Bei%20M%C3%A4nnern%20und%20Frauen%20bleiben,dies%20vor%20allem%20bei%20Alleinstehenden.",Sexuelle Funktionen im Alter - Apotheken.de
Ist Sexverweigerung ein Scheidungsgrund?,Was wenn der Partner kein sexuelles Interesse mehr zeigt?,"Verweigerung von Geschlechtsverkehr    Die Weigerung, Sex zu haben, wird nur dann zu einer schweren Eheverfehlung, wenn sie hartnäckig und grundlos ist. Gelegentliche Verweigerung oder eine auf physische oder psychische Gründe gestützte Verweigerung stellt keinen Scheidungsgrund dar.","https://www.scheidungsinfo.at/eheverfehlung/#:~:text=Verweigerung%20von%20Geschlechtsverkehr&text=Die%20Weigerung%2C%20Sex%20zu%20haben,Verweigerung%20stellt%20keinen%20Scheidungsgrund%20dar.",Eheverfehlungen: das sind die Gründe für eine Scheidung
Was ist der Grund für sexuelle Unlust?,Was wenn der Partner kein sexuelles Interesse mehr zeigt?,"Oft verlieren wir das Interesse am Sex, wenn wir gestresst oder müde sind oder Beziehungsprobleme haben. Manchmal kann sexuelle Unlust aber auch gesundheitliche Ursachen haben, zum Beispiel Probleme mit der Schilddrüse. Die sexuelle Lust ist bei jedem Menschen anders, und es gibt keine „normale“ Libido. 26 May 2021","https://www.kry.de/magazin/sexuelle-unlust-gruende-fuer-libidoverlust/#:~:text=Oft%20verlieren%20wir%20das%20Interesse,gibt%20keine%20%E2%80%9Enormale%E2%80%9C%20Libido.",Keine Lust auf Sex? 8 mögliche Ursachen - Kry.de
Wann ist es richtig sich zu trennen?,Was wenn der Partner kein sexuelles Interesse mehr zeigt?,"   Wer gar keine positiven Gefühle mehr für den Partner übrig hat, der sollte sich trennen. Denn ohne Liebe macht eine Beziehung keinen Sinn und ohne positive Gefühle füreinander ist es schwer, die Liebe wieder aufleben zu lassen.","https://www.trennung.de/trennungsgruende.html#:~:text=Wer%20gar%20keine%20positiven%20Gef%C3%BChle,Liebe%20wieder%20aufleben%20zu%20lassen.",TRENNUNGSGRÜNDE – Soll ich mich trennen? - TRENNUNG.de
Wie lange sollte ein Mann enthaltsam sein?,Was bewirkt Enthaltsamkeit beim Mann?,Nach den aktuellen Richtlinien der Weltgesundheitsorganisation (WHO) müssen Männer vor Abgabe ihrer zu analysierenden Samenprobe zwischen zwei und sieben Tage enthaltsam sein. 30 Jun 2003,"https://www.stern.de/gesundheit/fortpflanzung-enthaltsamkeit-macht-spermien-schlapp-3341194.html#:~:text=Nach%20den%20aktuellen%20Richtlinien%20der,und%20sieben%20Tage%20enthaltsam%20sein.",Fortpflanzung: Enthaltsamkeit macht Spermien schlapp | STERN.de
Wie heißen die 6 Persönlichkeitsrechte?,Wann ist die Intimsphäre verletzt?,"Das allgemeine Persönlichkeitsrecht besteht aus verschiedenen Elementen und Ausprägungen, die im Folgenden genannt werden: Recht der persönlichen Ehre. Recht auf informationelle Selbstbestimmung. Schutz vor Unterschieben von Äußerungen. Recht am geschriebenen Wort. das Recht am gesprochenen Wort. Recht am eigenen Bild. More items...",https://www.rechtsanwalt-gessner-berlin.de/persoenlichkeitsrecht/,Anwalt Persönlichkeitsrecht Berlin - Rechtsanwalt David Geßner
Was gilt als persönlichkeitsverletzung?,Wann ist die Intimsphäre verletzt?,"die betroffene Person mit unnötig verletzender Kritik überziehen, stellen eine schwere Persönlichkeitsverletzung dar. 6 May 2021","https://medialex.ch/2021/05/06/genugtuung-fuer-mediale-persoenlichkeitsverletzungen/#:~:text=die%20betroffene%20Person%20mit%20unn%C3%B6tig,stellen%20eine%20schwere%20Pers%C3%B6nlichkeitsverletzung%20dar.",Genugtuung für mediale Persönlichkeitsverletzungen
Was ist eine schwerwiegende Persönlichkeitsverletzung?,Wann ist die Intimsphäre verletzt?,"Besonders schwerwiegende Eingriffe können insbesondere vorliegen, wenn die Intimsphäre betroffen ist, die Persönlichkeit bzw. das Bild im gesamten gemindert wird, im Falle von Schmähkritik, bei Verletzungen des Rechts am eigenen Bild oder wenn es immer wieder zu der gleichen Art von Verletzung kommt. 10 Dec 2020","https://ggr-law.com/persoenlichkeitsrecht/faq/geldentschaedigung-schmerzensgeld-bei-verletzungen-des-allgemeinen-persoenlichkeitsrechts-im-internet/#:~:text=Besonders%20schwerwiegende%20Eingriffe%20k%C3%B6nnen%20insbesondere,gleichen%20Art%20von%20Verletzung%20kommt.",Schadensersatz im Persönlichkeitsrecht
Wie oft sollte sich eine Frau intim Waschen?,Wo beginnt Intimsphäre?,"Es ist völlig ausreichend, die äußeren Geschlechtsorgane (Vulva) einmal täglich in der Dusche mit lauwarmem Wasser abzuspülen. Innerlich muss die Vagina nicht gereinigt werden. Sie ist ein selbstreinigendes Organ, das in seiner Funktion durch aggressive Reinigungsmittel nur gestört werden würde.","https://www.meinmed.at/gesundheit/intimpflege-frau/2466#:~:text=Es%20ist%20v%C3%B6llig%20ausreichend%2C%20die,Reinigungsmittel%20nur%20gest%C3%B6rt%20werden%20w%C3%BCrde.",Intimpflege bei der Frau » Scheide richtig waschen | MeinMed.at
Was trägt zum Schutz der Intimsphäre bei?,Wo beginnt Intimsphäre?,Während der Körperpflege haben andere Mitarbeiter oder Bewohner keinen Zutritt zum Raum. In Mehrbettzimmern können mobile Trennwände den Schutz der Intimsphäre sicherstellen. Berührungen oder das Wegziehen der Bettdecke werden immer angekündigt. 18 Sept 2019,"https://blog.closomat.ch/koerperpflege-fuer-pflegebeduerftige/#:~:text=W%C3%A4hrend%20der%20K%C3%B6rperpflege%20haben%20andere,der%20Bettdecke%20werden%20immer%20angek%C3%BCndigt.",Pflegebedürftige und ihr Anrecht auf Intimsphäre - Closomat Blog
Wie oft Intimpflege Mann?,Wo beginnt Intimsphäre?,"Für den Intimbereich beim Mann gelten ähnliche Regeln: Penis, Hodensack und After sollten einmal am Tag mit lauwarmem Wasser gereinigt werden. Herkömmliche Seifen und Duschgels mit vielen Duftstoffen oder Alkohol sind ebenfalls ein No-Go, da sie den Genitalbereich reizen und Kontaktallergien auslösen können.","https://www.wolfs-apotheke.de/gesundheitsbibliothek/index/intimpflege/#:~:text=F%C3%BCr%20den%20Intimbereich%20beim%20Mann,reizen%20und%20Kontaktallergien%20ausl%C3%B6sen%20k%C3%B6nnen.",Die richtige Intimpflege - Wolfs Apotheke Bredstedt
Wie Pflege ich mich richtig?,Wie kann ich Intimsphäre wahren?,"Körperpflege Hautpflege ist für jeden Hauttyp wichtig. Verwende deinem Hauttyp entsprechend täglich oder mehrmals pro Woche Körperpflegeprodukte, wie Körpermilch oder Bodylotion. ...  Viel trinken. ...  Das A & O: Die Ernährung. ...  UV-Schutz ist wichtig. ...  Regelmäßig bewegen. ...  Entspann dich! ...  Öfters mal: „Finger weg! ...  Trockene Luft vermeiden. More items...",https://www.neutrogena.de/hautpflegetipps/koerperpflege,Körperpflege: Tipps für schöne Haut - Neutrogena
Warum wollen Demenzkranke nicht Duschen?,Wie kann ich Intimsphäre wahren?,"Schamgefühl und Angst     Menschen mit Demenz brauchen vor allem im fortgeschrittenen Stadium immer mehr Hilfe bei der Körperpflege, beispielsweise beim Waschen und Anziehen. Die Pflege macht es nun notwendig, in die Intimsphäre einer anderen Person einzudringen.","https://laxocare.de/blog/warum-haben-altere-menschen-nicht-mehr-lust-auf-hygiene-zu-achten/#:~:text=Schamgef%C3%BChl%20und%20Angst,Intimsph%C3%A4re%20einer%20anderen%20Person%20einzudringen.","Warum haben ältere Menschen nicht mehr Lust, auf Hygiene zu achten?"
Wie führt man eine Intimpflege durch?,Wie kann ich Intimsphäre wahren?,Spreizen Sie mit den Fingern die äußeren Schamlippen und waschen Sie danach vorsichtig die Vagina und die inneren Schamlippen Ihrer Angehörigen. Waschen Sie danach auch die äußeren Schamlippen ab und tupfen Sie sie danach trocken nach. Es gilt dabei immer der Grundsatz: von innen nach außen reinigen.,"https://www.pflege.de/pflegende-angehoerige/pflegewissen/intimhygiene/#:~:text=Spreizen%20Sie%20mit%20den%20Fingern,von%20innen%20nach%20au%C3%9Fen%20reinigen.",Intimhygiene » Intimpflege bei Pflegebedürftigen - Pflege.de
Was passiert bei zu viel Nähe?,Wie viel Nähe ist normal?,"Zu schnell zu viel Nähe zu wollen, kann einengend und übergriffig sein. zu viel Distanz: Zu viel Distanz ist jedoch ebenfalls ein Beziehungskiller. Denn um den anderen kennenlernen zu können, muss man durchaus aufeinander zugehen und Interesse zeigen. 17 Dec 2019","https://www.elitepartner.de/magazin/fuehren/naehe-und-distanz-in-beziehungen/#:~:text=Zu%20schnell%20zu%20viel%20N%C3%A4he,aufeinander%20zugehen%20und%20Interesse%20zeigen.",Nähe-Distanz-Problem: 12 Signale & passende Lösungen in 3 Phasen
Was tun wenn man körperliche Nähe vermisst?,Wie viel Nähe ist normal?,"Fühlt man sich sehr einsam, muss man sich Kuschelersatz schaffen, indem man es sich zum Beispiel mit einem Kuscheltier oder einer Kuscheldecke auf dem Sofa gemütlich macht. Ein Kleidungsstück von einem Menschen den man liebt hilft, etwas Nähe zu spüren. Auch eine warme Badewanne kann helfen. 9 May 2020","https://www.nw.de/nachrichten/thema/mutmacher_der_region/22773733_Was-tun-wenn-Beruehrungen-fehlen.html#:~:text=F%C3%BChlt%20man%20sich%20sehr%20einsam,eine%20warme%20Badewanne%20kann%20helfen.","Was tun, wenn Berührungen fehlen? | nw.de"
Warum braucht jemand Abstand?,Wie viel Nähe ist normal?,"Emotionale Belastungen und persönliche Probleme sind typische Ursachen, weshalb sich Männer zurückziehen und distanzieren. Durch die Distanz versuchen sie, sich über die eigenen Gefühle und Bedürfnisse bewusst zu werden. Viele Männer wissen nicht genau, was sie wollen und wie sie mit ihren Gefühlen umgehen sollen. 17 Sept 2021","https://chrisbloom.de/blog/er-zieht-sich-zurueck/#:~:text=Emotionale%20Belastungen%20und%20pers%C3%B6nliche%20Probleme,mit%20ihren%20Gef%C3%BChlen%20umgehen%20sollen.",Er zieht sich zurück: Gründe & richtig reagieren bei Distanz - Chris Bloom
Welche Berührungen zeigen Liebe?,Warum können manche Menschen keine Nähe zulassen?,"Umarmungen, Zärtlichkeiten und Küsse sind für den Mensch dieser Liebessprache der ultimativen Ausdruck von Liebe. Durch Berührungen fühlen sie sich mit dem Partner oder der Partnerin verbunden und zeigen über Zärtlichkeiten ihre Liebe. Für sie sind Worte nie so von Bedeutung wie physische Berührungen. 30 Dec 2020","https://akutmag.ch/5-liebessprachen-so-geht-die-sprache-der-liebe/#:~:text=Umarmungen%2C%20Z%C3%A4rtlichkeiten%20und%20K%C3%BCsse%20sind,von%20Bedeutung%20wie%20physische%20Ber%C3%BChrungen.",Die 5 Liebessprachen – do you speak love? - Akutmag
Wie äußern sich bindungsstörungen im Erwachsenenalter?,Warum können manche Menschen keine Nähe zulassen?,"Häufige emotionale Auffälligkeiten sind Furchtsamkeit, Übervorsichtigkeit, Unglücklichsein, Mangel an emotionaler Ansprechbarkeit, Verlust oder Mangel an emotionalen Reaktionen und Apathie.","https://www.clienia.ch/de/news/bindungsstoerung-symptome-und-diagnose/#:~:text=H%C3%A4ufige%20emotionale%20Auff%C3%A4lligkeiten%20sind%20Furchtsamkeit,an%20emotionalen%20Reaktionen%20und%20Apathie.",Bindungsstörung: Symptome und Diagnose | News | Clienia AG
Wie äußert sich eine Körperkontaktstörung?,Warum können manche Menschen keine Nähe zulassen?,"Eine stillende Mutter, ein mit seinem Kind schmusender Vater, ein sich umarmendes Paar, all dies sind Selbstverständlichkeiten im täglichen Miteinander - für die meisten Menschen. Wenn das sich gegenseitige Berühren vermieden oder als unangenehm empfunden wird, handelt es sich meist um eine Körperkontaktstörung. 26 Feb 2015","https://www.springer.com/gp/about-springer/media/press-releases/psychologie/-un-faehig-zum-koerperkontakt-/49378#:~:text=Eine%20stillende%20Mutter%2C%20ein%20mit,sich%20meist%20um%20eine%20K%C3%B6rperkontaktst%C3%B6rung.",(Un)fähig zum Körperkontakt? | Springer — International Publisher
Was zählt zu Intimität?,Wie entsteht echte Nähe?,"Intimität, Gefühlsnähe, die Fähigkeit zu intensiven zwischenmenschlichen Beziehungen, Merkmal von familialer Erziehung, Freundschaft und Cliquen. Kontaktschwierigkeiten wurzeln oft in der Unfähigkeit, Intimität zu ertragen.","https://www.spektrum.de/lexikon/psychologie/intimitaet/7408#:~:text=Intimit%C3%A4t%2C%20Gef%C3%BChlsn%C3%A4he%2C%20die%20F%C3%A4higkeit%20zu,der%20Unf%C3%A4higkeit%2C%20Intimit%C3%A4t%20zu%20ertragen.",Lexikon der Psychologie - : - Intimität - Spektrum der Wissenschaft
Wie baut man Intimität auf?,Wie entsteht echte Nähe?,"   Offenheit ist ein wichtiger Baustein für echte Intimität. Dem anderen ehrlich sagen, was man denkt und fühlt, auch wenn es vielleicht ein nicht positives Feedback geben könnte und man deshalb lieber schweigen würde, erfordert Mut. Es lohnt sich aber, weil man den anderen auf diese Weise wirklich als Menschen kennt.","https://www.ritex.de/intimitaet#:~:text=Offenheit%20ist%20ein%20wichtiger%20Baustein,Weise%20wirklich%20als%20Menschen%20kennt.",Intimität - wichtig für die Beziehung - Ritex
